file_name,repo_name,file_path,file_url,commit_sha,p_language,actual_status,process_status
build.gradle,cryptoexamples/java-tink-cryptoexamples,build.gradle,/cryptoexamples/java-tink-cryptoexamples/blob/6f55884036faff2c870430c404bdab607f930988/build.gradle,6f55884036faff2c870430c404bdab607f930988,Gradle,1,0
build.gradle,katrielalex/capillary,lib-android/build.gradle,/katrielalex/capillary/blob/1f0d066937b0235c65fb88e3fa970f59337a1dd1/lib-android/build.gradle,1f0d066937b0235c65fb88e3fa970f59337a1dd1,Gradle,1,0
build.gradle,batuan/capillary-tidy,lib-android/build.gradle,/batuan/capillary-tidy/blob/26057335887b2248fd3df991130709bbdf62c039/lib-android/build.gradle,26057335887b2248fd3df991130709bbdf62c039,Gradle,1,0
build.gradle,google/capillary,lib-android/build.gradle,/google/capillary/blob/997986db7a4ace850d02fdfeb73f4c92807a11e2/lib-android/build.gradle,997986db7a4ace850d02fdfeb73f4c92807a11e2,Gradle,1,0
build.gradle,IgarashiTakashi/DemoChain,build.gradle,/IgarashiTakashi/DemoChain/blob/c0bae7d2b27c8c9b9dc21330ab91ebb036dddf81/build.gradle,c0bae7d2b27c8c9b9dc21330ab91ebb036dddf81,Gradle,1,0
build.gradle,google/capillary,lib/build.gradle,/google/capillary/blob/997986db7a4ace850d02fdfeb73f4c92807a11e2/lib/build.gradle,997986db7a4ace850d02fdfeb73f4c92807a11e2,Gradle,1,0
build.gradle,katrielalex/capillary,lib/build.gradle,/katrielalex/capillary/blob/1f0d066937b0235c65fb88e3fa970f59337a1dd1/lib/build.gradle,1f0d066937b0235c65fb88e3fa970f59337a1dd1,Gradle,1,0
build.gradle,batuan/capillary-tidy,lib/build.gradle,/batuan/capillary-tidy/blob/26057335887b2248fd3df991130709bbdf62c039/lib/build.gradle,26057335887b2248fd3df991130709bbdf62c039,Gradle,1,0
pom.xml,JFJun/Bytom-offline-sign-java,btm-sign-java/pom.xml,/JFJun/Bytom-offline-sign-java/blob/bdc62457213dbd65a461ed4385c8f60bc6e460a7/btm-sign-java/pom.xml,bdc62457213dbd65a461ed4385c8f60bc6e460a7,Maven POM,0,0
pom.xml,smtcrms/tink,examples/helloworld/java/pom.xml,/smtcrms/tink/blob/fb59790cf99b6267ab9959d5cab9c73044ac72d7/examples/helloworld/java/pom.xml,fb59790cf99b6267ab9959d5cab9c73044ac72d7,Maven POM,0,0
pom.xml,google/tink,examples/helloworld/java/pom.xml,/google/tink/blob/5b83639e97c4dbd97093060dd9ca47857306fd8d/examples/helloworld/java/pom.xml,5b83639e97c4dbd97093060dd9ca47857306fd8d,Maven POM,0,0
build.gradle,piotr-szybicki/tink,keyCreator/build.gradle,/piotr-szybicki/tink/blob/eba693e05bbdcf46e35a8cb77d4d16f9ca533a70/keyCreator/build.gradle,eba693e05bbdcf46e35a8cb77d4d16f9ca533a70,Gradle,0,0
pom.xml,insightiotest/go,maven/apps/paymentmethodtoken/pom.xml,/insightiotest/go/blob/5add0f822bca1a6bfab41b880b0ced812e7eeeaa/maven/apps/paymentmethodtoken/pom.xml,5add0f822bca1a6bfab41b880b0ced812e7eeeaa,Maven POM,0,0
build.gradle,google/capillary,tools/build.gradle,/google/capillary/blob/997986db7a4ace850d02fdfeb73f4c92807a11e2/tools/build.gradle,997986db7a4ace850d02fdfeb73f4c92807a11e2,Gradle,1,0
build.gradle,pupamanyu/beam-pipelines,BQToBQ/build.gradle,/pupamanyu/beam-pipelines/blob/70f1b8cf878c126494f69fba301497ecb54eb22d/BQToBQ/build.gradle,70f1b8cf878c126494f69fba301497ecb54eb22d,Gradle,0,0
build.gradle,scottbrady91/Blog-Example-Classes,KotlinNimbusJoseJwt/build.gradle,/scottbrady91/Blog-Example-Classes/blob/9be416b83b4fccaf423402794caec00d5f125f58/KotlinNimbusJoseJwt/build.gradle,9be416b83b4fccaf423402794caec00d5f125f58,Gradle,0,0
build.gradle,Kennytian/react-native-tink,android/build.gradle,/Kennytian/react-native-tink/blob/f9d6f595b8df8ec1e491b55d4920e97807d22fa4/android/build.gradle,f9d6f595b8df8ec1e491b55d4920e97807d22fa4,Gradle,1,0
build.gradle,WeWorkSandbox/tink-signature-benchmark,build.gradle,/WeWorkSandbox/tink-signature-benchmark/blob/71243537518a037a9d5a32bd5d03398fcc3917e1/build.gradle,71243537518a037a9d5a32bd5d03398fcc3917e1,Gradle,1,0
build.gradle,pupamanyu/beam-pipelines,FileBySize/build.gradle,/pupamanyu/beam-pipelines/blob/aab30cb215adf57dfeb43243a0fa51665abcf06f/FileBySize/build.gradle,aab30cb215adf57dfeb43243a0fa51665abcf06f,Gradle,1,0
build.gradle,pupamanyu/beam-pipelines,JsonToBQ/build.gradle,/pupamanyu/beam-pipelines/blob/bb18fee45f1621e1445e798d895b3a37addbe35a/JsonToBQ/build.gradle,bb18fee45f1621e1445e798d895b3a37addbe35a,Gradle,0,0
build.gradle,pupamanyu/beam-pipelines,BQLoader/build.gradle,/pupamanyu/beam-pipelines/blob/6db1499fbc180fbf3cff5479dee65313ebfa717a/BQLoader/build.gradle,6db1499fbc180fbf3cff5479dee65313ebfa717a,Gradle,0,0
pom.xml,woodsongem/seahorse,seahorse/internal/shared/aop/pom.xml,/woodsongem/seahorse/blob/50e5d73b98a1c6bf221e9d6f33c8bef57156686b/seahorse/internal/shared/aop/pom.xml,50e5d73b98a1c6bf221e9d6f33c8bef57156686b,Maven POM,0,0
pom.xml,IThawk/SpringBootMicroService,pom.xml,/IThawk/SpringBootMicroService/blob/f9d2600ca927e3506858fa69726caf5615283963/pom.xml,f9d2600ca927e3506858fa69726caf5615283963,Maven POM,1,0
build.gradle,Abdullah-Naveed/HealthChain-Backend,build.gradle,/Abdullah-Naveed/HealthChain-Backend/blob/d9dcec0b9d677452a67f0929aef9036107f164d4/build.gradle,d9dcec0b9d677452a67f0929aef9036107f164d4,Gradle,1,0
build.gradle,pupamanyu/beam-pipelines,BQLoadJobsMonitor/build.gradle,/pupamanyu/beam-pipelines/blob/d1356c7e152420f7fba91832bb17a1e4659cb8bc/BQLoadJobsMonitor/build.gradle,d1356c7e152420f7fba91832bb17a1e4659cb8bc,Gradle,0,0
build.gradle,paritytech/React-Native-ECEncryption,android/build.gradle,/paritytech/React-Native-ECEncryption/blob/a163f80dab58dda063a6dfaa5bf09c8f28743719/android/build.gradle,a163f80dab58dda063a6dfaa5bf09c8f28743719,Gradle,1,0
build.gradle,PaylinePaymentMethod/payment-method-google-pay,build.gradle,/PaylinePaymentMethod/payment-method-google-pay/blob/34711e88dedc19201d95188060db9efb519c4aad/build.gradle,34711e88dedc19201d95188060db9efb519c4aad,Gradle,1,0
pom.xml,NOVA-ME/Java,pom.xml,/NOVA-ME/Java/blob/7fb64ce376b82cc4e75aba63f36e84d4df1f2321/pom.xml,7fb64ce376b82cc4e75aba63f36e84d4df1f2321,Maven POM,1,0
build.gradle,katrielalex/capillary,tools/build.gradle,/katrielalex/capillary/blob/1f0d066937b0235c65fb88e3fa970f59337a1dd1/tools/build.gradle,1f0d066937b0235c65fb88e3fa970f59337a1dd1,Gradle,1,0
build.gradle,pupamanyu/beam-pipelines,BeamPipelineMetrics/build.gradle,/pupamanyu/beam-pipelines/blob/2905c0b13ec645383bb1006432829ef35ca6374c/BeamPipelineMetrics/build.gradle,2905c0b13ec645383bb1006432829ef35ca6374c,Gradle,0,0
build.gradle,piotr-szybicki/tink,encryptedStorage/build.gradle,/piotr-szybicki/tink/blob/eba693e05bbdcf46e35a8cb77d4d16f9ca533a70/encryptedStorage/build.gradle,eba693e05bbdcf46e35a8cb77d4d16f9ca533a70,Gradle,1,0
pom.xml,AlexanderAgopov/Java-Ex,JDBCEx2/target/classes/META-INF/maven/JDBCEx2/JDBCEx2/pom.xml,/AlexanderAgopov/Java-Ex/blob/174f6e8dfcb897349ece9768839202cee532b9f4/JDBCEx2/target/classes/META-INF/maven/JDBCEx2/JDBCEx2/pom.xml,174f6e8dfcb897349ece9768839202cee532b9f4,Maven POM,1,0
pom.xml,AlexanderAgopov/Java-Ex,JDBCEx2/pom.xml,/AlexanderAgopov/Java-Ex/blob/174f6e8dfcb897349ece9768839202cee532b9f4/JDBCEx2/pom.xml,174f6e8dfcb897349ece9768839202cee532b9f4,Maven POM,1,0
build.gradle,Fi5t/advanced-tink,app/build.gradle,/Fi5t/advanced-tink/blob/b25a42c75662a443732362910995b1e8d71eb514/app/build.gradle,b25a42c75662a443732362910995b1e8d71eb514,Gradle,1,0
build.gradle,Bytom-Community/Bytom-Android-SDK,wallet/build.gradle,/Bytom-Community/Bytom-Android-SDK/blob/8ba50a76f9ede7ab2bfc620645b367c72ea4fd76/wallet/build.gradle,8ba50a76f9ede7ab2bfc620645b367c72ea4fd76,Gradle,1,0
build.gradle,givemepassxd999/test_tink,app/build.gradle,/givemepassxd999/test_tink/blob/42deaf7e86c6e56a0a7982337b1dc20614dc6997/app/build.gradle,42deaf7e86c6e56a0a7982337b1dc20614dc6997,Gradle,1,0
build.gradle,jackzhengpinwen/libanalytics,build.gradle,/jackzhengpinwen/libanalytics/blob/c992c81ae615bcaeb40e93e39c82ea97b94fddc6/build.gradle,c992c81ae615bcaeb40e93e39c82ea97b94fddc6,Gradle,1,0
build.gradle,batuan/capillary-tidy,tools/build.gradle,/batuan/capillary-tidy/blob/26057335887b2248fd3df991130709bbdf62c039/tools/build.gradle,26057335887b2248fd3df991130709bbdf62c039,Gradle,1,0
build.gradle,grzegorz2047/EncryptTextInAndroidTest,app/build.gradle,/grzegorz2047/EncryptTextInAndroidTest/blob/1ae25b650a3a54b26da4ee944dca668ee6f6be7d/app/build.gradle,1ae25b650a3a54b26da4ee944dca668ee6f6be7d,Gradle,1,0
build.gradle,PedroBrennon/Java_Android_Infnet_At,app/build.gradle,/PedroBrennon/Java_Android_Infnet_At/blob/b23c33b233cfa4029a353a3b9c6bda3cb248f4d8/app/build.gradle,b23c33b233cfa4029a353a3b9c6bda3cb248f4d8,Gradle,1,0
pom.xml,GoogleCloudPlatform/gcp-token-broker,apps/extensions/encryption/cloud-kms/pom.xml,/GoogleCloudPlatform/gcp-token-broker/blob/5a8bb6d892975384b14aa0c43d234b652b7765da/apps/extensions/encryption/cloud-kms/pom.xml,5a8bb6d892975384b14aa0c43d234b652b7765da,Maven POM,0,0
build.gradle,LoolzRules/EnDy-password-manager,app/build.gradle,/LoolzRules/EnDy-password-manager/blob/1c60598a1f4d56650e2025dd2c58fd950a439785/app/build.gradle,1c60598a1f4d56650e2025dd2c58fd950a439785,Gradle,1,0
build.gradle,jdkizer9/TinkTestDependencyIssue,app/build.gradle,/jdkizer9/TinkTestDependencyIssue/blob/6e4262aeb3e88f3da006fcfb1cc64fdca2d867ec/app/build.gradle,6e4262aeb3e88f3da006fcfb1cc64fdca2d867ec,Gradle,1,0
pom.xml,jmhaas/automation_practice,pom.xml,/jmhaas/automation_practice/blob/e2538fbb51e195bef119ea89e23fec4d95685a8d/pom.xml,e2538fbb51e195bef119ea89e23fec4d95685a8d,Maven POM,0,0
build.gradle,DthFish/HencoderDemo,app/build.gradle,/DthFish/HencoderDemo/blob/a15416f9399aee7d26729c169f1f62d71ef7da8a/app/build.gradle,a15416f9399aee7d26729c169f1f62d71ef7da8a,Gradle,1,0
pom.xml,sehgalabhi/ds,nimbus-jose-jwt-samples/pom.xml,/sehgalabhi/ds/blob/189f735dbe7b75e985503c18139fdaad35f89125/nimbus-jose-jwt-samples/pom.xml,189f735dbe7b75e985503c18139fdaad35f89125,Maven POM,0,0
pom.xml,meetdestiny/encryption,pom.xml,/meetdestiny/encryption/blob/a7a4f913e2c9e167947698fe0e4b03e9246a0d64/pom.xml,a7a4f913e2c9e167947698fe0e4b03e9246a0d64,Maven POM,0,0
build.gradle,Smeepo/scheduler,build.gradle,/Smeepo/scheduler/blob/76cfa457606e011223fcf46ef8a019cdd72772df/build.gradle,76cfa457606e011223fcf46ef8a019cdd72772df,Gradle,1,0
build.gradle,smtcrms/tink,examples/helloworld/android/app/build.gradle,/smtcrms/tink/blob/fb59790cf99b6267ab9959d5cab9c73044ac72d7/examples/helloworld/android/app/build.gradle,fb59790cf99b6267ab9959d5cab9c73044ac72d7,Gradle,1,0
build.gradle,stravag/android-sample-biometric-prompt,app/build.gradle,/stravag/android-sample-biometric-prompt/blob/5b6884d01ac7e72aa9e4821a3d31f9d8ebfb4609/app/build.gradle,5b6884d01ac7e72aa9e4821a3d31f9d8ebfb4609,Gradle,1,0
pom.xml,woodsongem/seahorse,seahorse/internal/shared/KatavuccolCommon/pom.xml,/woodsongem/seahorse/blob/50e5d73b98a1c6bf221e9d6f33c8bef57156686b/seahorse/internal/shared/KatavuccolCommon/pom.xml,50e5d73b98a1c6bf221e9d6f33c8bef57156686b,Maven POM,1,0
pom.xml,deskos-xp/eChattR,target/classes/META-INF/maven/eChatter/eChatter/pom.xml,/deskos-xp/eChattR/blob/2a68750ef2f96e9cdaa1931a973315377f8290d6/target/classes/META-INF/maven/eChatter/eChatter/pom.xml,2a68750ef2f96e9cdaa1931a973315377f8290d6,Maven POM,1,0
build.gradle,google/capillary,demo/server/build.gradle,/google/capillary/blob/997986db7a4ace850d02fdfeb73f4c92807a11e2/demo/server/build.gradle,997986db7a4ace850d02fdfeb73f4c92807a11e2,Gradle,1,0
pom.xml,deskos-xp/eChattR,pom.xml,/deskos-xp/eChattR/blob/2a68750ef2f96e9cdaa1931a973315377f8290d6/pom.xml,2a68750ef2f96e9cdaa1931a973315377f8290d6,Maven POM,1,0
build.gradle,fractalzombie/crypto-service-java,build.gradle,/fractalzombie/crypto-service-java/blob/159fba127d7b94aec01765d88c6ac86250bfd591/build.gradle,159fba127d7b94aec01765d88c6ac86250bfd591,Gradle,0,0
build.gradle,insightiotest/go,examples/helloworld/android/app/build.gradle,/insightiotest/go/blob/5add0f822bca1a6bfab41b880b0ced812e7eeeaa/examples/helloworld/android/app/build.gradle,5add0f822bca1a6bfab41b880b0ced812e7eeeaa,Gradle,1,0
build.gradle,thomasbrunetti3/B2,examples/helloworld/android/app/build.gradle,/thomasbrunetti3/B2/blob/41cf62abd48ec15df53db725be65f1dc6db04b58/examples/helloworld/android/app/build.gradle,41cf62abd48ec15df53db725be65f1dc6db04b58,Gradle,1,0
pom.xml,HelloJocelyn/java-practice,encryption-practice/pom.xml,/HelloJocelyn/java-practice/blob/bf9223dde29971e5dd4d4f2b9b0e0656404a9237/encryption-practice/pom.xml,bf9223dde29971e5dd4d4f2b9b0e0656404a9237,Maven POM,1,0
pom.xml,iamazy/audit-spring-cloud-starter,pom.xml,/iamazy/audit-spring-cloud-starter/blob/e927256ef63b50ad77afe7d67261f5346dc2e6a1/pom.xml,e927256ef63b50ad77afe7d67261f5346dc2e6a1,Maven POM,0,0
pom.xml,spatzlsberger/Password-Manager,pom.xml,/spatzlsberger/Password-Manager/blob/151d9e3473b4ad1eece2540da23eb337cf30a5c5/pom.xml,151d9e3473b4ad1eece2540da23eb337cf30a5c5,Maven POM,0,0
build.gradle,WPIRoboticsEngineering/LabCodeRepoSetup,LabCodeRepoSetup/build.gradle,/WPIRoboticsEngineering/LabCodeRepoSetup/blob/4cfd1a6c4932b6f21b8ce32c66d462289d3bfd27/LabCodeRepoSetup/build.gradle,4cfd1a6c4932b6f21b8ce32c66d462289d3bfd27,Gradle,1,0
build.gradle,FlowerWrong/smart,app/build.gradle,/FlowerWrong/smart/blob/5de4d4e8c5ae0e97973a78019e77c17ba0ba67dc/app/build.gradle,5de4d4e8c5ae0e97973a78019e77c17ba0ba67dc,Gradle,1,0
pom.xml,ArchertNail/AE-BIOMETRICA,biopass.common.service/pom.xml,/ArchertNail/AE-BIOMETRICA/blob/b2b97d964ef693ad9f35aa68097c991925f23a11/biopass.common.service/pom.xml,b2b97d964ef693ad9f35aa68097c991925f23a11,Maven POM,1,0
pom.xml,dneht/stand,gateway-info/pom.xml,/dneht/stand/blob/f72d0519ec6285af79f006fbfe96d2fdefdb7e1b/gateway-info/pom.xml,f72d0519ec6285af79f006fbfe96d2fdefdb7e1b,Maven POM,0,0
build.gradle,lambdatamer/kandroid,KAndroid/build.gradle,/lambdatamer/kandroid/blob/e1787eed8f02e5c465c5cfa816faa3a628f1803f/KAndroid/build.gradle,e1787eed8f02e5c465c5cfa816faa3a628f1803f,Gradle,1,0
pom.xml,ToxinSnake/Tink-Praktikum,target/classes/META-INF/maven/tink-prak/tink-prak/pom.xml,/ToxinSnake/Tink-Praktikum/blob/f5f4cd52be8f103a055e4afa364ff132455ff07c/target/classes/META-INF/maven/tink-prak/tink-prak/pom.xml,f5f4cd52be8f103a055e4afa364ff132455ff07c,Maven POM,0,0
pom.xml,ToxinSnake/Tink-Praktikum,pom.xml,/ToxinSnake/Tink-Praktikum/blob/f5f4cd52be8f103a055e4afa364ff132455ff07c/pom.xml,f5f4cd52be8f103a055e4afa364ff132455ff07c,Maven POM,1,0
build.gradle,jeffrey-garcia/SecureStorageAndroid,app/build.gradle,/jeffrey-garcia/SecureStorageAndroid/blob/f1cb878a03cc164abb9d7599cfa534265f8a97ea/app/build.gradle,f1cb878a03cc164abb9d7599cfa534265f8a97ea,Gradle,1,0
pom.xml,Bytom/bytom-java-sdk,tx-signer/pom.xml,/Bytom/bytom-java-sdk/blob/44d74a6b16c62f1e56f968c49c18da187e5369d9/tx-signer/pom.xml,44d74a6b16c62f1e56f968c49c18da187e5369d9,Maven POM,0,0
build.gradle,katrielalex/capillary,demo/server/build.gradle,/katrielalex/capillary/blob/1f0d066937b0235c65fb88e3fa970f59337a1dd1/demo/server/build.gradle,1f0d066937b0235c65fb88e3fa970f59337a1dd1,Gradle,1,0
build.gradle,google/tink,examples/helloworld/android/app/build.gradle,/google/tink/blob/09fc71c45dc7c4ecc7fb0df3414b0fb3a9ca52c3/examples/helloworld/android/app/build.gradle,09fc71c45dc7c4ecc7fb0df3414b0fb3a9ca52c3,Gradle,1,0
pom.xml,IThawk/myFirstProjectSpringBoot,pom.xml,/IThawk/myFirstProjectSpringBoot/blob/89feffbdc0ac6bf2088c1c92806ccb86f9803331/pom.xml,89feffbdc0ac6bf2088c1c92806ccb86f9803331,Maven POM,1,0
build.gradle,baiyunlqy/ddd_springboot_demo,build.gradle,/baiyunlqy/ddd_springboot_demo/blob/f2c6cb99ed83aa86de0b298507473271682c0955/build.gradle,f2c6cb99ed83aa86de0b298507473271682c0955,Gradle,1,0
build.gradle,taitsmith/friendlier,app/build.gradle,/taitsmith/friendlier/blob/11a09b18731bdafddc4d52f49e1ad3a284f1cb5e/app/build.gradle,11a09b18731bdafddc4d52f49e1ad3a284f1cb5e,Gradle,1,0
build.gradle,philipgrafat/companeros,app/build.gradle,/philipgrafat/companeros/blob/16d774be4ab6f0ee0aa8dcf2b4a7937fa678dc09/app/build.gradle,16d774be4ab6f0ee0aa8dcf2b4a7937fa678dc09,Gradle,1,0
build.gradle,Fi5t/authenticate-me,app/build.gradle,/Fi5t/authenticate-me/blob/dcf44441af58545e01308933996ea6085faa36e5/app/build.gradle,dcf44441af58545e01308933996ea6085faa36e5,Gradle,1,0
build.gradle,google/capillary,demo/android/build.gradle,/google/capillary/blob/997986db7a4ace850d02fdfeb73f4c92807a11e2/demo/android/build.gradle,997986db7a4ace850d02fdfeb73f4c92807a11e2,Gradle,1,0
pom.xml,zyfaker/zy_home,demo/pom.xml,/zyfaker/zy_home/blob/372959f54d0876b570f73f94cfb9b1e8cd28d88f/demo/pom.xml,372959f54d0876b570f73f94cfb9b1e8cd28d88f,Maven POM,1,0
build.gradle,sara0871/http-sara0871-google-tink,examples/helloworld/android/app/build.gradle,/sara0871/http-sara0871-google-tink/blob/c62749112c4f70705e25e9403db62cd5ebd23a8b/examples/helloworld/android/app/build.gradle,c62749112c4f70705e25e9403db62cd5ebd23a8b,Gradle,1,0
pom.xml,dschadow/JavaSecurity,crypto-tink/pom.xml,/dschadow/JavaSecurity/blob/b4e5267f2bfcf750f82299244ce57f0ec1958633/crypto-tink/pom.xml,b4e5267f2bfcf750f82299244ce57f0ec1958633,Maven POM,0,0
pom.xml,Cook-R/tutorialsDemo,libraries-security/pom.xml,/Cook-R/tutorialsDemo/blob/1a084e25648932101e9441afccfb482f8eb843dd/libraries-security/pom.xml,1a084e25648932101e9441afccfb482f8eb843dd,Maven POM,0,0
pom.xml,rockya2014/baeldung_com,libraries-security/pom.xml,/rockya2014/baeldung_com/blob/2ec701d682f375002145347f0a26944577655f01/libraries-security/pom.xml,2ec701d682f375002145347f0a26944577655f01,Maven POM,0,0
build.gradle,CommonWealthRobotics/GithubPasswordManager,GithubPasswordManager/build.gradle,/CommonWealthRobotics/GithubPasswordManager/blob/db978ff29ff6b7db10fda68290177bccc325e948/GithubPasswordManager/build.gradle,db978ff29ff6b7db10fda68290177bccc325e948,Gradle,0,0
